User_id,First_tran_date,Location,Age,Gender
42750247,2018-07-31,Other Cities,unknown,MALE
44979596,2019-01-08,HCMC,28_to_32,MALE
41621254,2018-05-23,Other Cities,>37,MALE
41060316,2019-05-08,Other Cities,23_to_27,MALE
44405457,2018-11-29,HCMC,33_to_37,MALE
40723697,2019-07-23,Unknown,unknown,FEMALE
45999153,2020-05-30,HN,18_to_22,MALE
49267389,2019-09-12,HCMC,unknown,MALE
44490472,2019-01-05,HCMC,23_to_27,MALE
9662469,2020-01-15,Other Cities,18_to_22,MALE
47527280,2019-07-03,HCMC,>37,MALE
49773076,2020-02-05,Other,18_to_22,MALE
46574068,2019-04-02,Other Cities,23_to_27,MALE
43914024,2019-12-29,HCMC,23_to_27,MALE
8378035,2018-10-24,Other Cities,28_to_32,MALE
41047119,2018-02-11,Other Cities,18_to_22,MALE
36014732,2019-07-15,HCMC,18_to_22,FEMALE
6725841,2018-03-25,Other Cities,28_to_32,MALE
48930125,2019-08-25,HCMC,unknown,MALE
45375624,2019-12-26,HN,>37,FEMALE
52119848,2020-07-07,HCMC,18_to_22,FEMALE
32037871,2017-10-13,Other Cities,23_to_27,FEMALE
4900122,2018-07-11,HCMC,33_to_37,MALE
51579760,2019-12-11,HN,unknown,MALE
55217624,2020-07-30,Other Cities,28_to_32,FEMALE
41303237,2020-04-01,HCMC,33_to_37,MALE
41024735,2020-04-21,HCMC,18_to_22,MALE
37166586,2019-08-26,Other Cities,18_to_22,MALE
3766292,2019-12-21,Other Cities,>37,MALE
49287472,2019-09-16,HN,18_to_22,FEMALE
8990463,2019-07-17,HCMC,33_to_37,MALE
52961105,2020-01-28,Other Cities,28_to_32,MALE
43435135,2020-05-06,HN,>37,FEMALE
45814345,2019-11-13,HCMC,28_to_32,MALE
38788225,2019-08-26,Other,33_to_37,FEMALE
48636192,2019-08-22,Other Cities,23_to_27,FEMALE
55387931,2020-07-26,HCMC,33_to_37,FEMALE
16407069,2018-07-25,HCMC,28_to_32,FEMALE
42544387,2018-07-24,Unknown,unknown,MALE
53942967,2020-02-26,Other Cities,unknown,FEMALE
44781590,2020-02-18,HCMC,33_to_37,MALE
40160327,2017-12-07,HCMC,23_to_27,FEMALE
33390449,2019-11-29,Unknown,unknown,FEMALE
57895736,2020-08-15,Other Cities,>37,MALE
40314780,2019-10-05,HCMC,18_to_22,MALE
44833811,2018-12-27,Other Cities,23_to_27,MALE
41390956,2018-03-30,Other Cities,33_to_37,FEMALE
51461883,2019-12-08,HCMC,unknown,FEMALE
40425609,2019-04-22,Other Cities,28_to_32,MALE
51073003,2019-11-24,Unknown,18_to_22,FEMALE
43593303,2019-05-11,Other,unknown,MALE
47871121,2019-07-14,Other Cities,23_to_27,MALE
40297145,2017-11-18,HCMC,23_to_27,MALE
44453866,2019-11-10,HN,23_to_27,FEMALE
35212121,2019-07-11,Other Cities,33_to_37,MALE
43809565,2019-03-28,HCMC,33_to_37,FEMALE
24095971,2019-10-31,HCMC,>37,MALE
10653673,2020-01-23,Other Cities,unknown,MALE
46087922,2020-09-01,Other Cities,unknown,FEMALE
30905954,2018-01-31,HN,28_to_32,MALE
44027531,2019-11-07,HCMC,23_to_27,MALE
34402139,2019-07-09,HCMC,23_to_27,MALE
47424007,2020-01-26,HCMC,23_to_27,MALE
50163974,2020-01-07,Other,23_to_27,FEMALE
36370239,2018-12-04,Unknown,unknown,MALE
5081047,2020-07-29,Other,unknown,MALE
13094844,2019-12-16,HCMC,>37,FEMALE
48523233,2019-08-07,Other Cities,33_to_37,MALE
42633229,2018-08-01,HN,unknown,MALE
9040714,2019-12-06,HCMC,23_to_27,FEMALE
28192570,2020-01-03,Other Cities,33_to_37,MALE
31192995,2019-08-23,HCMC,28_to_32,FEMALE
53904310,2020-05-07,Other Cities,33_to_37,FEMALE
46213105,2019-10-26,HCMC,18_to_22,MALE
42735887,2019-01-29,HCMC,28_to_32,MALE
49457945,2019-09-28,Other Cities,23_to_27,FEMALE
49094559,2020-06-23,Unknown,33_to_37,MALE
6343041,2017-01-01,HCMC,28_to_32,FEMALE
44143028,2020-01-09,Other,28_to_32,MALE
47483552,2019-08-05,HCMC,23_to_27,FEMALE
54314368,2020-05-30,Other,>37,MALE
7747274,2017-01-01,HCMC,>37,FEMALE
43712077,2019-02-25,Other Cities,33_to_37,MALE
42090319,2018-06-28,HCMC,28_to_32,MALE
25237867,2017-12-30,Other Cities,33_to_37,FEMALE
46761819,2019-12-31,HCMC,28_to_32,FEMALE
48851187,2019-09-21,Other Cities,33_to_37,MALE
56070095,2020-05-21,Other,28_to_32,FEMALE
33134188,2018-12-03,HCMC,23_to_27,MALE
48048847,2019-08-19,Other Cities,28_to_32,MALE
52482764,2020-01-16,HCMC,28_to_32,MALE
52062793,2019-12-31,Other Cities,unknown,FEMALE
47088232,2019-05-07,HN,unknown,MALE
28479609,2020-05-18,Other Cities,23_to_27,MALE
45776034,2019-02-20,HCMC,18_to_22,MALE
40793528,2018-12-05,HCMC,18_to_22,MALE
54126585,2020-03-03,Unknown,unknown,FEMALE
52753198,2020-04-16,HCMC,unknown,MALE
38242942,2018-04-13,Other Cities,23_to_27,FEMALE
43464585,2019-02-14,Other Cities,28_to_32,MALE
32905103,2020-02-02,HN,18_to_22,MALE
9854291,2018-12-07,HCMC,28_to_32,FEMALE
38744067,2018-11-23,Other Cities,28_to_32,FEMALE
41917874,2018-05-21,HCMC,unknown,MALE
36621913,2017-10-31,HCMC,18_to_22,FEMALE
16395876,2020-01-10,Other Cities,unknown,FEMALE
49018440,2020-04-04,Other,28_to_32,MALE
54976379,2020-04-09,Unknown,>37,MALE
42749497,2020-01-20,Other Cities,18_to_22,FEMALE
41981249,2019-07-01,Other Cities,23_to_27,FEMALE
55952995,2020-05-14,HN,unknown,MALE
39497019,2017-07-18,Other Cities,28_to_32,FEMALE
43237348,2020-03-30,Unknown,unknown,FEMALE
15729271,2020-01-19,HCMC,23_to_27,MALE
7087924,2020-08-29,Other Cities,unknown,FEMALE
53095023,2020-07-09,Other Cities,unknown,MALE
47225973,2020-01-11,Other Cities,28_to_32,FEMALE
31590807,2018-05-18,Other Cities,33_to_37,MALE
9282445,2017-12-22,Other,>37,MALE
55373702,2020-04-16,Unknown,>37,FEMALE
34147495,2019-04-13,HCMC,33_to_37,MALE
45062492,2019-01-29,Other,33_to_37,MALE
50258969,2019-10-27,HCMC,28_to_32,FEMALE
44782697,2018-12-25,Unknown,unknown,FEMALE
34993359,2018-02-08,HN,18_to_22,MALE
57721909,2020-08-08,Other Cities,18_to_22,MALE
46690601,2019-10-01,HCMC,18_to_22,MALE
46382589,2019-03-18,Other Cities,23_to_27,FEMALE
44628349,2018-12-16,Other Cities,unknown,FEMALE
21586218,2020-03-11,Ho Chi Minh City,18_to_22,MALE
36948274,2016-12-29,HCMC,28_to_32,MALE
51063505,2020-03-17,Other Cities,33_to_37,MALE
25827673,2019-11-25,HN,>37,FEMALE
47659603,2019-07-31,HCMC,28_to_32,MALE
56699388,2020-06-23,HN,18_to_22,MALE
42932543,2019-09-20,Other Cities,28_to_32,MALE
32075276,2017-11-16,Other Cities,33_to_37,FEMALE
44839799,2020-05-03,HCMC,23_to_27,FEMALE
10733606,2020-02-12,Unknown,>37,MALE
46647340,2019-04-20,HN,23_to_27,MALE
38790872,2018-12-26,HN,23_to_27,MALE
42345162,2020-01-23,HN,23_to_27,MALE
27145943,2020-08-04,Other,unknown,MALE
35214988,2018-08-15,Other Cities,33_to_37,MALE
14591075,2019-12-28,Other Cities,18_to_22,FEMALE
26313798,2018-10-30,Unknown,23_to_27,FEMALE
52307145,2020-01-04,Other Cities,23_to_27,MALE
59245568,2020-11-20,Other Cities,unknown,MALE
41363000,2019-11-05,Other,unknown,MALE
40573951,2019-07-10,Other Cities,23_to_27,MALE
45766500,2019-02-16,Other Cities,23_to_27,MALE
46293493,2019-04-01,HN,unknown,FEMALE
40238595,2017-11-04,HCMC,>37,MALE
45565323,2019-02-21,Other,28_to_32,MALE
45083505,2019-01-15,HCMC,unknown,MALE
51484767,2020-04-13,Unknown,23_to_27,MALE
2689176,2019-07-16,Other,18_to_22,MALE
26758238,2019-10-26,HN,>37,MALE
51021723,2019-12-18,Other Cities,23_to_27,MALE
49480679,2020-02-23,Other Cities,unknown,FEMALE
40310899,2019-09-18,HCMC,23_to_27,FEMALE
49528678,2019-09-24,Other Cities,unknown,MALE
29917410,2020-02-08,Other,28_to_32,MALE
39267668,2019-06-10,Other Cities,>37,MALE
46768677,2019-07-27,HCMC,23_to_27,FEMALE
46715869,2019-04-14,HCMC,23_to_27,MALE
47035964,2019-06-15,Other,23_to_27,FEMALE
32801611,2019-11-14,HCMC,unknown,FEMALE
49685299,2019-10-01,HN,23_to_27,FEMALE
40741377,2020-09-29,Other,33_to_37,MALE
42493854,2018-09-09,Other Cities,>37,MALE
5803652,2020-07-31,HCMC,unknown,FEMALE
50658743,2019-11-10,Other Cities,unknown,FEMALE
34431918,2019-08-10,Other Cities,33_to_37,FEMALE
40475586,2019-06-30,HCMC,28_to_32,MALE
50531290,2019-11-07,HCMC,23_to_27,FEMALE
36870467,2019-12-10,HCMC,>37,MALE
37109270,2019-11-13,Unknown,28_to_32,MALE
27992331,2017-03-27,HN,28_to_32,FEMALE
44933416,2019-06-15,Other Cities,28_to_32,MALE
52353267,2020-01-08,Other Cities,33_to_37,FEMALE
49266984,2019-10-18,Other Cities,>37,MALE
41926789,2019-10-31,Other,28_to_32,MALE
44351682,2019-04-13,HN,18_to_22,MALE
45271713,2020-11-13,Unknown,unknown,FEMALE
49160884,2019-10-07,HN,23_to_27,MALE
48518083,2019-09-12,HCMC,33_to_37,MALE
38856826,2017-12-12,Other Cities,23_to_27,FEMALE
38653124,2017-04-29,Other,28_to_32,MALE
46161517,2019-04-25,Other,18_to_22,MALE
58601479,2020-10-21,Unknown,unknown,FEMALE
49596024,2019-09-27,Other Cities,23_to_27,MALE
37037965,2017-12-13,Other Cities,23_to_27,MALE
44822329,2018-12-29,HN,23_to_27,MALE
45143972,2019-09-24,HCMC,33_to_37,MALE
47377547,2020-01-31,HCMC,33_to_37,MALE
4037821,2019-01-10,Other Cities,33_to_37,MALE
15390869,2020-06-12,HN,unknown,MALE
50561719,2019-11-07,HN,18_to_22,FEMALE
48251980,2019-08-31,HCMC,23_to_27,MALE
51989629,2019-12-25,Unknown,unknown,FEMALE
41483100,2019-05-03,HCMC,23_to_27,MALE
41746002,2018-05-08,Other Cities,23_to_27,MALE
54581330,2020-03-22,Unknown,unknown,MALE
39847115,2017-08-28,HCMC,28_to_32,MALE
40536099,2017-12-19,Other Cities,23_to_27,MALE
1784097,2020-02-07,Other Cities,unknown,MALE
47431423,2019-08-31,HCMC,unknown,MALE
42753916,2018-08-11,HCMC,28_to_32,MALE
48708197,2020-02-11,Other Cities,>37,MALE
4787455,2020-09-30,Unknown,unknown,MALE
48288898,2019-07-24,Other Cities,33_to_37,MALE
30978419,2019-03-25,Other,unknown,FEMALE
30129193,2018-06-28,Other Cities,28_to_32,MALE
20399682,2018-11-18,HCMC,28_to_32,MALE
34388770,2020-11-22,HN,28_to_32,MALE
51004281,2019-12-04,Other Cities,23_to_27,MALE
40329981,2019-04-26,HCMC,28_to_32,MALE
46299145,2019-05-23,Other Cities,>37,FEMALE
50690441,2019-12-02,Unknown,unknown,MALE
57003721,2020-07-09,HCMC,23_to_27,FEMALE
57549320,2020-10-31,Other Cities,unknown,MALE
32388479,2018-07-18,HCMC,23_to_27,FEMALE
32730354,2019-05-31,Other Cities,28_to_32,MALE
40927793,2018-05-08,HN,23_to_27,MALE
44455272,2019-02-01,Other Cities,28_to_32,MALE
39997138,2019-05-06,Other Cities,28_to_32,MALE
42542626,2018-07-20,Other Cities,33_to_37,MALE
3002366,2020-01-16,Other Cities,unknown,MALE
47168953,2019-05-17,Other Cities,unknown,FEMALE
39073436,2019-07-04,HCMC,unknown,MALE
49362358,2020-04-01,HCMC,23_to_27,MALE
40978454,2018-07-31,HN,28_to_32,MALE
41196483,2018-11-02,HCMC,23_to_27,MALE
51599629,2020-09-12,Other Cities,unknown,MALE
36995170,2019-11-22,Other Cities,33_to_37,MALE
44614070,2019-07-31,HCMC,23_to_27,FEMALE
40965066,2018-07-22,Other Cities,23_to_27,MALE
60157373,2020-11-10,Other Cities,unknown,MALE
47178292,2020-01-10,Other,23_to_27,MALE
40606225,2020-02-26,Other,28_to_32,FEMALE
49754958,2019-10-10,HCMC,23_to_27,FEMALE
59840799,2020-10-30,Other Cities,unknown,FEMALE
48942644,2020-04-05,Other Cities,18_to_22,FEMALE
41715247,2018-04-26,Unknown,28_to_32,MALE
43972376,2020-01-31,HN,18_to_22,MALE
42343949,2018-06-26,Other Cities,33_to_37,MALE
45398407,2019-02-01,Other Cities,unknown,FEMALE
49109308,2019-09-02,HCMC,28_to_32,MALE
57140710,2020-07-22,HN,33_to_37,MALE
48958861,2019-08-30,Other Cities,unknown,FEMALE
41440404,2018-07-31,Ho Chi Minh City,>37,FEMALE
31717773,2019-07-31,Other,18_to_22,MALE
25721158,2019-12-24,Other Cities,18_to_22,MALE
48057301,2019-11-06,Other Cities,18_to_22,MALE
58531102,2020-09-11,Other Cities,unknown,FEMALE
44043755,2018-12-14,HCMC,23_to_27,MALE
44661715,2019-06-03,Other Cities,23_to_27,MALE
26487348,2017-09-24,HCMC,33_to_37,FEMALE
47284324,2019-05-20,Other Cities,18_to_22,MALE
36958034,2016-12-30,HCMC,23_to_27,FEMALE
50199893,2019-11-03,Other Cities,33_to_37,MALE
49505128,2020-06-25,HCMC,18_to_22,MALE
47277781,2019-10-07,Other Cities,unknown,MALE
14281231,2019-03-29,Other Cities,28_to_32,FEMALE
43381777,2018-09-19,Other Cities,28_to_32,MALE
49942942,2019-10-14,HN,18_to_22,FEMALE
49338379,2020-01-21,Other Cities,unknown,MALE
46526755,2019-10-05,Other Cities,23_to_27,MALE
56496969,2020-06-13,Other Cities,18_to_22,MALE
38419373,2019-02-26,Unknown,28_to_32,FEMALE
40835314,2019-02-27,Other Cities,18_to_22,FEMALE
42837071,2018-08-22,HN,23_to_27,MALE
49928154,2019-11-06,Other Cities,18_to_22,MALE
49758633,2019-10-05,Unknown,unknown,FEMALE
52286524,2020-01-03,HCMC,28_to_32,FEMALE
19622611,2020-04-05,Other Cities,23_to_27,FEMALE
43364312,2018-09-18,HCMC,28_to_32,FEMALE
54271828,2020-04-15,Unknown,23_to_27,FEMALE
41357375,2020-01-24,HCMC,23_to_27,FEMALE
51057528,2019-11-25,Other Cities,28_to_32,MALE
41658533,2018-10-13,Unknown,33_to_37,MALE
47810036,2020-01-01,Other Cities,23_to_27,MALE
7401927,2019-12-17,Other Cities,28_to_32,MALE
58014982,2020-08-23,Other Cities,unknown,FEMALE
23404900,2018-02-08,Other Cities,28_to_32,FEMALE
50000947,2020-04-01,Other Cities,33_to_37,MALE
48817920,2019-11-04,Other Cities,23_to_27,FEMALE
42148322,2018-09-19,HCMC,28_to_32,FEMALE
6217165,2020-02-01,Other Cities,28_to_32,MALE
40996182,2019-09-20,Other Cities,>37,MALE
41452094,2018-04-27,Ho Chi Minh City,23_to_27,FEMALE
39026460,2018-08-30,HCMC,23_to_27,MALE
42331485,2018-06-25,Other Cities,23_to_27,MALE
36668715,2018-09-25,Other Cities,23_to_27,MALE
3833790,2019-11-16,HCMC,33_to_37,FEMALE
56998277,2020-07-09,Other Cities,33_to_37,MALE
21039772,2017-11-20,Other,23_to_27,FEMALE
53445811,2020-05-22,Other Cities,23_to_27,FEMALE
38230180,2017-03-06,Other Cities,unknown,MALE
54065921,2020-03-13,Other,28_to_32,MALE
49134346,2019-12-25,Other Cities,18_to_22,FEMALE
7263286,2018-11-12,Other Cities,unknown,MALE
5340057,2019-05-16,HCMC,18_to_22,MALE
44988128,2019-01-13,HN,23_to_27,MALE
34956174,2018-08-06,HCMC,>37,MALE
56927614,2020-07-17,HN,23_to_27,FEMALE
42799582,2020-05-13,HN,23_to_27,MALE
44983001,2019-03-04,HN,unknown,FEMALE
44149214,2018-11-08,Other Cities,18_to_22,MALE
47665269,2019-06-15,Other Cities,23_to_27,MALE
42067779,2019-12-25,Other Cities,23_to_27,FEMALE
57581171,2020-08-02,HN,33_to_37,FEMALE
59720306,2020-11-06,Unknown,unknown,MALE
35906666,2020-04-04,Other Cities,28_to_32,MALE
46194096,2020-06-07,Other Cities,33_to_37,MALE
52220338,2019-12-31,Other Cities,28_to_32,MALE
54222932,2020-03-07,HCMC,>37,MALE
151226,2019-07-19,HCMC,>37,MALE
6803149,2019-12-26,Other Cities,33_to_37,FEMALE
39220497,2017-06-16,HN,33_to_37,FEMALE
47357358,2019-10-01,HCMC,18_to_22,MALE
40186740,2018-12-11,HN,23_to_27,FEMALE
52763637,2020-03-11,Other Cities,28_to_32,MALE
46584209,2019-04-15,Other Cities,28_to_32,MALE
26785484,2016-07-27,HCMC,28_to_32,MALE
46551865,2019-04-30,HCMC,unknown,MALE
37159607,2020-08-22,Unknown,unknown,MALE
47721658,2019-08-22,HN,23_to_27,MALE
20139314,2020-01-07,Other Cities,33_to_37,MALE
14014150,2018-06-23,Other Cities,23_to_27,MALE
46923379,2020-03-17,Other Cities,unknown,MALE
39905135,2017-09-08,Unknown,unknown,FEMALE
49520637,2020-03-25,Other Cities,unknown,MALE
42866820,2018-08-17,Other Cities,33_to_37,MALE
45278527,2020-04-30,HCMC,18_to_22,FEMALE
36803505,2019-03-31,HCMC,28_to_32,MALE
43941979,2018-11-07,HN,>37,MALE
59647308,2020-10-27,Other Cities,unknown,FEMALE
47337980,2019-05-23,HN,23_to_27,FEMALE
49595657,2019-09-27,Unknown,>37,MALE
41610535,2018-05-22,Other Cities,>37,MALE
16338985,2018-12-21,HCMC,33_to_37,MALE
27143806,2019-04-21,HN,28_to_32,MALE
49631420,2020-04-17,Other Cities,28_to_32,MALE
51761216,2020-03-13,HCMC,18_to_22,MALE
46101813,2020-07-28,Other Cities,unknown,MALE
47046357,2019-07-12,Unknown,33_to_37,FEMALE
58057244,2020-09-04,Other Cities,unknown,MALE
52820533,2020-12-03,Other Cities,>37,FEMALE
55599710,2020-09-08,HCMC,28_to_32,MALE
36538467,2016-11-09,Other Cities,unknown,FEMALE
33457393,2020-04-26,Other Cities,28_to_32,FEMALE
27163182,2016-02-01,Other Cities,23_to_27,FEMALE
43011618,2019-04-14,Other,unknown,MALE
25797057,2017-12-01,Other Cities,unknown,FEMALE
45039392,2020-04-12,Other Cities,23_to_27,FEMALE
25849562,2019-01-31,Other Cities,>37,MALE
50249641,2019-10-27,Other Cities,>37,FEMALE
31317178,2019-04-04,Other Cities,28_to_32,MALE
55760213,2020-05-04,Unknown,unknown,FEMALE
51487446,2020-01-26,HCMC,23_to_27,MALE
56105479,2020-06-06,Other,33_to_37,MALE
39874072,2017-10-20,HCMC,23_to_27,MALE
45811254,2019-11-23,HN,23_to_27,MALE
454441,2020-04-16,Other Cities,33_to_37,MALE
4493048,2018-10-27,HCMC,33_to_37,FEMALE
41401640,2019-04-26,Other,28_to_32,FEMALE
47349697,2020-03-22,HCMC,unknown,MALE
44745340,2019-02-08,HCMC,23_to_27,MALE
54616182,2020-08-10,HN,18_to_22,FEMALE
35801306,2016-07-29,Other,23_to_27,FEMALE
50179404,2020-01-02,Other Cities,>37,FEMALE
22671301,2017-11-30,HCMC,23_to_27,MALE
43864061,2018-10-24,HCMC,23_to_27,FEMALE
51982927,2019-12-24,Other,28_to_32,MALE
28508645,2019-10-15,Other,23_to_27,FEMALE
3282165,2020-07-15,Other Cities,33_to_37,MALE
43772795,2019-08-28,HN,28_to_32,MALE
24842281,2019-10-06,Other Cities,unknown,FEMALE
42846279,2018-09-30,HN,23_to_27,MALE
47954566,2020-08-12,Other Cities,23_to_27,FEMALE
43385907,2018-10-01,Other Cities,23_to_27,FEMALE
31298490,2019-08-02,Unknown,unknown,MALE
52360708,2020-01-09,Other Cities,unknown,MALE
56766251,2020-08-06,Other Cities,>37,MALE
55888202,2020-05-11,Unknown,unknown,MALE
50459249,2020-01-10,Other Cities,23_to_27,FEMALE
28195876,2018-07-01,Other Cities,23_to_27,MALE
41550308,2019-12-07,HCMC,23_to_27,MALE
29165112,2017-07-21,HCMC,33_to_37,MALE
47123499,2019-05-09,HN,18_to_22,FEMALE
12116628,2019-11-14,Ho Chi Minh City,>37,MALE
44363052,2019-09-18,Other Cities,18_to_22,MALE
39106427,2017-06-04,HCMC,28_to_32,MALE
47613996,2019-07-06,Other Cities,28_to_32,MALE
42311498,2020-01-24,HCMC,28_to_32,MALE
41110730,2020-01-31,Other Cities,28_to_32,MALE
48300830,2019-07-30,Other Cities,23_to_27,MALE
57844733,2020-12-06,Other Cities,18_to_22,FEMALE
51886896,2020-02-08,HCMC,>37,MALE
40075589,9917-10-04,Other Cities,18_to_22,FEMALE
43353080,2018-09-17,HCMC,unknown,FEMALE
52398887,2020-01-23,Other Cities,unknown,MALE
44637485,2019-06-18,HCMC,unknown,FEMALE
57703547,2020-08-07,Other Cities,23_to_27,MALE
51879149,2019-12-20,HN,33_to_37,FEMALE
48445802,2020-02-27,Other Cities,28_to_32,MALE
34070538,2018-02-09,HCMC,>37,MALE
54127569,2020-03-03,Unknown,unknown,MALE
47514168,2019-10-29,HCMC,unknown,MALE
48341370,2019-10-29,Other,unknown,MALE
45965690,2019-12-26,Other,23_to_27,MALE
22387275,2020-01-01,HN,28_to_32,MALE
35509601,2020-02-12,HCMC,33_to_37,MALE
53940790,2020-02-25,Other Cities,18_to_22,MALE
34986082,2020-08-06,Other Cities,33_to_37,MALE
34152768,2017-07-04,Other Cities,23_to_27,MALE
41275949,2018-03-09,HCMC,>37,FEMALE
39667677,2018-10-18,HN,23_to_27,FEMALE
34574507,2020-08-20,Other Cities,23_to_27,MALE
32441727,2019-11-27,Other Cities,unknown,MALE
18308194,2019-05-19,Other,23_to_27,MALE
55507254,2020-04-27,Other Cities,18_to_22,MALE
60871183,2020-12-08,Other Cities,unknown,FEMALE
48544021,2019-08-16,Other Cities,unknown,MALE
45229912,2020-01-30,HN,>37,MALE
42635575,2018-07-22,Other,>37,MALE
50442934,2019-12-29,Other Cities,23_to_27,FEMALE
48566086,2019-09-01,Other Cities,unknown,FEMALE
32129938,2017-09-20,HN,23_to_27,MALE
38580008,2017-04-18,Other Cities,33_to_37,FEMALE
36142163,2016-09-24,HCMC,>37,MALE
49519238,2019-10-10,Other Cities,28_to_32,MALE
42452362,2019-08-16,HCMC,23_to_27,MALE
40814550,2019-06-02,Other Cities,>37,MALE
41288707,2019-10-03,HCMC,23_to_27,MALE
41344576,2018-03-20,HN,28_to_32,MALE
53685943,2020-02-28,Other Cities,23_to_27,MALE
35105306,2016-02-28,HCMC,>37,MALE
44862149,2020-07-06,HCMC,18_to_22,FEMALE
45091282,2019-01-16,HN,23_to_27,MALE
42786783,2018-08-02,Other,28_to_32,MALE
46884059,2019-07-23,Other Cities,unknown,MALE
41583213,2018-04-12,HN,23_to_27,MALE
40322140,2017-11-20,Other Cities,23_to_27,MALE
42829653,2018-08-07,Other Cities,33_to_37,MALE
42661094,2018-07-24,HN,23_to_27,MALE
52731354,2020-03-27,Other Cities,18_to_22,FEMALE
48196234,2019-07-18,Other Cities,>37,MALE
53277599,2020-05-26,Other,unknown,FEMALE
50404828,2019-11-04,Other Cities,23_to_27,FEMALE
41584979,2019-09-27,Other Cities,23_to_27,MALE
49464606,2019-11-13,Other,18_to_22,MALE
42329421,2018-07-25,HN,>37,MALE
50188951,2019-12-25,HCMC,23_to_27,MALE
35345647,2019-01-20,Other Cities,23_to_27,FEMALE
37283104,2017-11-13,Unknown,unknown,MALE
35328794,2017-05-08,HN,23_to_27,MALE
52887302,2020-08-11,Other Cities,18_to_22,MALE
44046844,2018-11-07,HN,23_to_27,FEMALE
52281819,2020-01-03,Other Cities,18_to_22,MALE
42664245,2018-07-31,Other Cities,>37,MALE
48946729,2019-08-25,HCMC,28_to_32,MALE
48551246,2019-08-06,HN,28_to_32,MALE
41766438,2019-01-03,Other Cities,unknown,FEMALE
43180409,2018-12-06,HCMC,18_to_22,MALE
42675024,2018-10-24,Other Cities,23_to_27,MALE
23905261,2020-01-18,HCMC,>37,FEMALE
47641723,2019-07-05,Other Cities,33_to_37,MALE
39075741,2017-06-01,Other,33_to_37,MALE
33543558,2018-07-20,Other Cities,28_to_32,FEMALE
18256745,2019-12-20,Unknown,unknown,FEMALE
34044138,2018-05-07,Other,23_to_27,MALE
43347908,2018-10-01,HCMC,>37,MALE
32410168,2019-09-05,Other,23_to_27,FEMALE
9468578,2020-08-26,Unknown,28_to_32,FEMALE
55085213,2020-04-07,Unknown,28_to_32,FEMALE
1446781,2019-02-24,Other Cities,23_to_27,MALE
43590736,2018-10-22,HCMC,23_to_27,MALE
42904318,2019-02-28,Other Cities,unknown,MALE
39714861,2017-08-19,HCMC,28_to_32,MALE
29316937,2017-11-25,Other Cities,unknown,MALE
57641254,2020-09-28,Other Cities,unknown,MALE
24741067,2017-10-13,Other Cities,23_to_27,FEMALE
49097704,2019-09-11,Other Cities,33_to_37,FEMALE
44682219,2019-07-26,Unknown,28_to_32,MALE
39265543,2017-08-08,HCMC,23_to_27,FEMALE
40606326,2019-09-28,Other Cities,28_to_32,MALE
41671815,2019-02-20,Other Cities,unknown,MALE
46702842,2019-04-10,Other Cities,unknown,MALE
38530962,2017-04-21,Other Cities,unknown,FEMALE
51102398,2020-03-24,HCMC,23_to_27,MALE
22037303,2018-03-25,HCMC,23_to_27,MALE
51428782,2020-05-23,Other Cities,28_to_32,MALE
27518479,2017-05-04,HCMC,23_to_27,FEMALE
45636789,2019-02-11,HN,28_to_32,FEMALE
43775484,2018-11-12,Other Cities,23_to_27,MALE
40700092,2018-09-24,HN,unknown,MALE
46051933,2019-02-25,Other Cities,18_to_22,MALE
29015807,2020-02-06,HCMC,>37,MALE
43950298,2018-10-29,HCMC,>37,MALE
56181817,2020-05-27,HCMC,unknown,MALE
41590311,2018-04-13,HN,unknown,FEMALE
56263481,2020-07-18,HCMC,23_to_27,FEMALE
43353559,2018-09-22,Other Cities,18_to_22,FEMALE
14522568,2019-09-17,HCMC,18_to_22,MALE
49482225,2019-09-22,HN,18_to_22,MALE
35100349,2018-07-12,Other Cities,23_to_27,FEMALE
17983313,2019-04-26,HCMC,28_to_32,FEMALE
44821707,2019-10-07,Other Cities,28_to_32,MALE
40093063,9919-10-06,HN,28_to_32,MALE
26916700,2020-04-30,Other Cities,33_to_37,FEMALE
54587940,2020-03-20,Other Cities,23_to_27,MALE
48098636,2019-07-12,Other Cities,33_to_37,MALE
45258740,2019-12-28,Other Cities,unknown,FEMALE
40070192,9920-03-10,Other,33_to_37,MALE
55817323,2020-05-07,Unknown,18_to_22,FEMALE
42305091,2018-06-28,Other Cities,23_to_27,FEMALE
52575476,2020-01-15,Other Cities,28_to_32,MALE
43008785,2018-08-28,Other Cities,23_to_27,MALE
45380599,2019-05-06,Other Cities,23_to_27,FEMALE
57814392,2020-08-11,Other Cities,>37,MALE
51663537,2019-12-13,Other Cities,unknown,FEMALE
